id,name,set
473031,Turn into a Pumpkin,ELD
473032,Unexplained Vision,ELD
473033,Vantress Gargoyle,ELD
473034,Vantress Paladin,ELD
472997,Venerable Knight,ELD
473166,Wandermare,ELD
473198,Weapon Rack,ELD
473110,Weaselback Redcap,ELD
473071,Wicked Guardian,ELD
473143,Wicked Wolf,ELD
473144,Wildborn Preserver,ELD
473145,Wildwood Tracker,ELD
475926,Wind-Scarred Crag,ELD
473167,Wintermoor Commander,ELD
473072,Wishclaw Talisman,ELD
473035,Wishful Merfolk,ELD
473036,Witching Well,ELD
473211,Witch's Cottage,ELD
473199,Witch's Oven,ELD
473073,Witch's Vengeance,ELD
473146,Wolf's Quarry,ELD
476036,Workshop Elders,ELD
472998,Worthy Knight,ELD
473147,"Yorvo, Lord of Garenbrig",ELD
472999,Youthful Knight,ELD
116725,Academy Ruins,TSP
108852,Aether Web,TSP
113558,Aetherflame Wall,TSP
113619,Amrou Scout,TSP
113509,Amrou Seekers,TSP
113505,Ancestral Vision,TSP
109751,Ancient Grudge,TSP
110504,Angel's Grace,TSP
114905,Ashcoat Bear,TSP
116740,Aspect of Mongoose,TSP
114918,Assassinate,TSP
114916,Assembly-Worker,TSP
109762,Barbed Shocker,TSP
108792,Basal Sliver,TSP
118883,Basalt Gargoyle,TSP
122082,Benalish Cavalry,TSP
118901,Bewilder,TSP
108799,Blazing Blade Askari,TSP
111041,Bogardan Hellkite,TSP
108901,Bogardan Rager,TSP
109697,Bonesplitter Sliver,TSP
118876,Brass Gnat,TSP
118895,Brine Elemental,TSP
108930,Calciform Pools,TSP
108832,Call to the Netherworld,TSP
113523,Cancel,TSP
113529,Candles of Leng,TSP
109691,Careful Consideration,TSP
113614,Castle Raptors,TSP
108903,Cavalry Master,TSP
126281,Celestial Crusader,TSP
118925,Chameleon Blur,TSP
110525,Children of Korlis,TSP
118891,Chromatic Star,TSP
106630,Chronatog Totem,TSP
110502,Chronosavant,TSP
109673,Clockspinning,TSP
113530,Clockwork Hydra,TSP
113507,Cloudchaser Kestrel,TSP
113618,Coal Stoker,TSP
114909,Conflagrate,TSP
110511,Coral Trickster,TSP
108910,Corpulent Corpse,TSP
106668,Crookclaw Transmuter,TSP
111049,Curse of the Cabal,TSP
114915,Cyclopean Giant,TSP
118892,Dark Withering,TSP
113518,D'Avenant Healer,TSP
116743,Deathspore Thallid,TSP
113506,Deep-Sea Kraken,TSP
109668,Dementia Sliver,TSP
118872,Demonic Collusion,TSP
116728,Detainment Spell,TSP
108814,Divine Congregation,TSP
111057,Draining Whelk,TSP
113541,"Dralnu, Lich Lord",TSP
116721,Dread Return,TSP
108817,Dreadship Reef,TSP
108858,Dream Stalker,TSP
108918,Drifter il-Dal,TSP
108850,Drudge Reavers,TSP
108807,Durkwood Baloth,TSP
118893,Durkwood Tracker,TSP
108887,Duskrider Peregrine,TSP
109735,Empty the Warrens,TSP
113527,"Endrek Sahr, Master Breeder",TSP
116379,Errant Doomsayers,TSP
108909,Errant Ephemeron,TSP
108788,Eternity Snare,TSP
110507,Evangelize,TSP
83811,Evil Eye of Urborg,TSP
109719,Faceless Devourer,TSP
114908,Fallen Ideal,TSP
118912,Fathom Seer,TSP
108892,Feebleness,TSP
111064,Firemaw Kavu,TSP
109727,Firewake Sliver,TSP
116733,Flagstones of Trokair,TSP
108870,Flamecore Elemental,TSP
110532,Fledgling Mawcor,TSP
108846,Flickering Spirit,TSP
106653,Flowstone Channeler,TSP
126294,Fool's Demise,TSP
122083,Forest,TSP
106652,Foriysian Interceptor,TSP
108904,Foriysian Totem,TSP
116732,Fortify,TSP
126289,Fortune Thief,TSP
108796,Fungal Reaches,TSP
118881,Fungus Sliver,TSP
109722,Fury Sliver,TSP
124220,Gauntlet of Power,TSP
108819,Gaze of Justice,TSP
118922,Gemhide Sliver,TSP
122094,Gemstone Caverns,TSP
108838,Ghitu Firebreathing,TSP
109717,Ghostflame Sliver,TSP
113537,Glass Asp,TSP
124758,Goblin Skycutter,TSP
118923,Gorgon Recluse,TSP
118882,Grapeshot,TSP
111048,Greater Gargadon,TSP
108830,Greenseeker,TSP
110514,Griffin Guide,TSP
108905,Ground Rift,TSP
108889,Gustcloak Cavalier,TSP
109706,Harmonic Sliver,TSP
109731,Haunting Hymn,TSP
108808,Havenwood Wurm,TSP
118873,Herd Gnarr,TSP
116387,Hivestone,TSP
113533,Hypergenesis,TSP
114912,"Ib Halfheart, Goblin Tactician",TSP
108900,Icatian Crier,TSP
109756,Ignite Memories,TSP
116723,Ironclaw Buzzardiers,TSP
122077,Island,TSP
114903,"Ith, High Arcanist",TSP
109741,Ivory Giant,TSP
124313,Ixidron,TSP
109752,"Jaya Ballard, Task Mage",TSP
113571,Jedit's Dragoons,TSP
118879,Jhoira's Timebug,TSP
113536,Kaervek the Merciless,TSP
108891,Keldon Halberdier,TSP
113553,Kher Keep,TSP
118907,Knight of the Holy Nimbus,TSP
126274,Krosan Grip,TSP
126285,Liege of the Pit,TSP
113567,Lightning Axe,TSP
113522,Lim-Dûl the Necromancer,TSP
113521,Living End,TSP
113513,Locket of Yesterdays,TSP
118918,Looter il-Kor,TSP
114904,Lotus Bloom,TSP
126273,Magus of the Candelabra,TSP
126298,Magus of the Disk,TSP
126287,Magus of the Jar,TSP
126278,Magus of the Mirror,TSP
126279,Magus of the Scroll,TSP
106658,Mana Skimmer,TSP
113563,Mangara of Corondor,TSP
109763,Might of Old Krosa,TSP
111042,Might Sliver,TSP
118867,Mindlash Sliver,TSP
108894,Mindstab,TSP
113539,"Mishra, Artificer Prodigy",TSP
116739,Mogg War Marshal,TSP
114914,Molder,TSP
108860,Molten Slagheap,TSP
109733,Momentary Blink,TSP
116391,Moonlace,TSP
122090,Mountain,TSP
118888,Mwonvuli Acid-Moss,TSP
111058,Mystical Teachings,TSP
109726,Nantuko Shaman,TSP
116742,Nether Traitor,TSP
111079,Nightshade Assassin,TSP
113512,Norin the Wary,TSP
116747,Opal Guardian,TSP
109711,Opaline Sliver,TSP
108795,Ophidian Eye,TSP
114902,Orcish Cannonade,TSP
118902,Outrider en-Kor,TSP
122091,Paradise Plume,TSP
109721,Paradox Haze,TSP
109686,Pardic Dragon,TSP
111083,Pendelhaven Elder,TSP
110533,Pentarch Paladin,TSP
108874,Pentarch Ward,TSP
118899,Penumbra Spider,TSP
118868,Phantom Wurm,TSP
109758,Phthisis,TSP
108822,Phyrexian Totem,TSP
116396,Pit Keeper,TSP
116748,Plague Sliver,TSP
122087,Plains,TSP
110510,Plated Pegasus,TSP
108926,Plunder,TSP
108884,Premature Burial,TSP
110508,Primal Forcemage,TSP
118880,Prismatic Lens,TSP
113559,Psionic Sliver,TSP
116727,Psychotic Episode,TSP
106657,Pull from Eternity,TSP
113575,Pulmonic Sliver,TSP
111051,Quilled Sliver,TSP
109729,Reiterate,TSP
113520,Restore Balance,TSP
109709,Return to Dust,TSP
108915,Rift Bolt,TSP
109715,Riftwing Cloudskate,TSP
113540,Saffi Eriksdotter,TSP
118914,Sage of Epityr,TSP
108839,Saltcrusted Steppe,TSP
116741,Sangrophage,TSP
114921,"Sarpadian Empires, Vol. VII",TSP
106643,Savage Thallid,TSP
110524,Scarwood Treefolk,TSP
116745,Scion of the Ur-Dragon,TSP
122387,Screeching Sliver,TSP
118924,Scryb Ranger,TSP
108802,Search for Tomorrow,TSP
118917,Sedge Sliver,TSP
116383,Sengir Nosferatu,TSP
113519,Serra Avenger,TSP
108797,Shadow Sliver,TSP
118908,Sidewinder Sliver,TSP
118878,Skittering Monstrosity,TSP
118898,Skulking Knight,TSP
116385,Slipstream Serpent,TSP
113531,Smallpox,TSP
108897,Snapback,TSP
118871,Spectral Force,TSP
109707,Spell Burst,TSP
109689,Spike Tiller,TSP
118913,Spiketail Drakeling,TSP
111073,Spinneret Sliver,TSP
109680,Spirit Loop,TSP
111068,Sporesower Thallid,TSP
116386,Sprite Noble,TSP
122079,Sprout,TSP
109702,Squall Line,TSP
118915,"Stonebrow, Krosan Hero",TSP
118890,Stonewood Invocation,TSP
118894,Stormcloud Djinn,TSP
109710,Strangling Soot,TSP
116730,Strength in Numbers,TSP
109671,Stronghold Overseer,TSP
116724,Stuffy Doll,TSP
113611,Subterranean Shambler,TSP
108804,Sudden Death,TSP
114911,Sudden Shock,TSP
113525,Sudden Spoiling,TSP
109685,Sulfurous Blast,TSP
122076,Swamp,TSP
114913,Swarmyard,TSP
113616,Tectonic Fiend,TSP
121271,"Teferi, Mage of Zhalfir",TSP
111085,Telekinetic Sliver,TSP
118887,Temporal Eddy,TSP
106654,Temporal Isolation,TSP
106632,Tendrils of Corruption,TSP
118874,Terramorphic Expanse,TSP
116381,Thallid Germinator,TSP
116731,Thallid Shell-Dweller,TSP
116737,Thelon of Havenwood,TSP
126275,Thelonite Hermit,TSP
109703,Thick-Skinned Goblin,TSP
108823,Think Twice,TSP
109675,Thrill of the Hunt,TSP
108931,Thunder Totem,TSP
116736,Tivadar of Thorn,TSP
108907,Tolarian Sentinel,TSP
108857,Traitor's Clutch,TSP
108841,Trespasser il-Vec,TSP
110499,Trickbind,TSP
114919,Triskelavus,TSP
116726,Tromp the Domains,TSP
118910,Truth or Tale,TSP
108851,Two-Headed Sliver,TSP
126280,Undying Rage,TSP
113579,Unyaro Bees,TSP
108798,Urborg Syphon-Mage,TSP
116384,Urza's Factory,TSP
118900,Vampiric Sliver,TSP
125866,Venser's Sliver,TSP
109766,Verdant Embrace,TSP
113543,Vesuva,TSP
109765,Vesuvan Shapeshifter,TSP
111069,Viashino Bladescout,TSP
113615,Viscerid Deepwalker,TSP
111082,Viscid Lemures,TSP
111076,Voidmage Husher,TSP
121206,Volcanic Awakening,TSP
110517,Walk the Aeons,TSP
106648,Watcher Sliver,TSP
126283,Weathered Bodyguards,TSP
108809,Weatherseed Totem,TSP
113528,Wheel of Fate,TSP
118911,Wipe Away,TSP
118870,Word of Seizing,TSP
113583,Wormwood Dryad,TSP
114917,Wurmcalling,TSP
118884,Yavimaya Dryad,TSP
108898,Zealot il-Vec,TSP
106645,"Akroma, Angel of Wrath",TSB
109739,Arena,TSB
106665,Auratog,TSB
108835,Avalanche Riders,TSB
108929,Avatar of Woe,TSB
108886,Avoid Fate,TSB
108818,Bad Moon,TSB
107299,Browbeat,TSB
109672,Call of the Herd,TSB
106639,Celestial Dawn,TSB
109690,Claws of Gix,TSB
109718,Coalition Victory,TSB
108912,Cockatrice,TSB
108801,Consecrate Land,TSB
108914,Conspiracy,TSB
109748,Craw Giant,TSB
106631,Dandân,TSB
108919,Darkness,TSB
107288,Dauthi Slayer,TSB
108803,Defiant Vanguard,TSB
109713,Desert,TSB
108917,Desolation Giant,TSB
107302,Disenchant,TSB
106636,Disintegrate,TSB
109736,Dodecapod,TSB
108810,Dragon Whelp,TSB
108843,Dragonstorm,TSB
108842,Enduring Renewal,TSB
108922,Eron the Relentless,TSB
106647,Essence Sliver,TSB
107278,Evil Eye of Orms-by-Gore,TSB
108840,Faceless Butcher,TSB
109694,Feldon's Cane,TSB
108893,Fiery Justice,TSB
108880,Fiery Temper,TSB
108877,Fire Whip,TSB
107291,Flying Men,TSB
108895,Funeral Charm,TSB
108789,Gaea's Blessing,TSB
109744,Gaea's Liege,TSB
109761,Gemstone Mine,TSB
107294,Ghost Ship,TSB
108816,Giant Oyster,TSB
107280,Goblin Snowman,TSB
109708,Grinning Totem,TSB
107296,Hail Storm,TSB
108879,Honorable Passage,TSB
107282,Hunting Moa,TSB
107283,Icatian Javelineers,TSB
109764,Jasmine Boreal,TSB
108786,"Jolrael, Empress of Beasts",TSB
106664,Kobold Taskmaster,TSB
109684,Krosan Cloudscraper,TSB
108920,Leviathan,TSB
109746,Lightning Angel,TSB
106642,Lord of Atlantis,TSB
108821,Merfolk Assassin,TSB
108871,Merieke Ri Berit,TSB
108933,Mindless Automaton,TSB
109724,Mirari,TSB
111062,Mistform Ultimus,TSB
108849,Moorish Cavalry,TSB
108828,Mystic Enforcer,TSB
109693,Mystic Snake,TSB
109754,Nicol Bolas,TSB
108833,Orcish Librarian,TSB
106646,Orgg,TSB
108863,Ovinomancer,TSB
108862,Pandemonium,TSB
109755,Pendelhaven,TSB
108925,Pirate Ship,TSB
108906,Prodigal Sorcerer,TSB
108812,Psionic Blast,TSB
108885,Resurrection,TSB
106625,Sacred Mesa,TSB
107275,Safe Haven,TSB
106650,Scragnoth,TSB
106638,Sengir Autocrat,TSB
109730,Serrated Arrows,TSB
108864,Shadow Guildmage,TSB
126333,Shadowmage Infiltrator,TSB
108935,Sindbad,TSB
109723,Sol'kanar the Swamp King,TSB
108856,Soltari Priest,TSB
106644,Soul Collector,TSB
108924,Spike Feeder,TSB
109679,Spined Sliver,TSB
108855,Spitting Slug,TSB
108908,Squire,TSB
109674,Stormbind,TSB
106637,Stormscape Familiar,TSB
108923,Stupor,TSB
108883,Suq'Ata Lancer,TSB
106656,Swamp Mosquito,TSB
108787,Teferi's Moat,TSB
108825,Thallid,TSB
109725,The Rack,TSB
109745,Thornscape Battlemage,TSB
109716,Tormod's Crypt,TSB
108916,Tribal Flames,TSB
108848,Twisted Abomination,TSB
108805,Uncle Istvan,TSB
108869,Undead Warchief,TSB
108791,Undertaker,TSB
108827,Unstable Mutation,TSB
108806,Uthden Troll,TSB
106628,Valor,TSB
109688,Verdeloth the Ancient,TSB
109759,Vhati il-Dal,TSB
109677,Void,TSB
108811,Voidmage Prodigy,TSB
106662,Wall of Roots,TSB
109757,War Barge,TSB
109683,Whirling Dervish,TSB
106651,Whispers of the Muse,TSB
108813,Wildfire Emissary,TSB
108861,Willbender,TSB
108794,Witch Hunter,TSB
108890,Withered Wretch,TSB
108868,Zhalfirin Commander,TSB
29857,Accelerate,TO
29873,Acorn Harvest,TO
34832,Alter Reality,TO
34378,Ambassador Laquatus,TO
32233,Angel of Retribution,TO
33687,Anurid Scavenger,TO
34465,Aquamoeba,TO
12623,Arrogant Wurm,TO
5584,Aven Trooper,TO
32915,Balshan Collaborator,TO
19553,Balthor the Stout,TO
26726,Barbarian Outcast,TO
35072,Basking Rootwalla,TO
32225,Boneshard Slasher,TO
29927,Breakthrough,TO
29896,Cabal Coffers,TO
30564,Cabal Ritual,TO
32224,Cabal Surgeon,TO
32226,Cabal Torturer,TO
26279,Carrion Rats,TO
26449,Carrion Wurm,TO
32218,Centaur Chieftain,TO
29800,Centaur Veteran,TO
29708,Cephalid Aristocrat,TO
34776,Cephalid Illusionist,TO
33690,Cephalid Sage,TO
31840,Cephalid Snitch,TO
36034,Cephalid Vandal,TO
32916,"Chainer, Dementia Master",TO
29603,Chainer's Edict,TO
29720,Churning Eddy,TO
34368,Circular Logic,TO
29883,Cleansing Meditation,TO
34473,Compulsion,TO
19696,Coral Net,TO
34278,Crackling Club,TO
29754,Crazed Firecat,TO
34225,Crippling Fatigue,TO
35924,Dawn of the Dead,TO
32237,Deep Analysis,TO
30561,Devastating Dreams,TO
26404,Dwell on the Past,TO
32917,Enslaved Dwarf,TO
29571,Equal Treatment,TO
29739,Faceless Butcher,TO
5598,False Memories,TO
15229,Far Wanderings,TO
32918,Fiery Temper,TO
32921,Flaming Gambit,TO
29863,Flash of Defiance,TO
32396,Floating Shield,TO
29841,Frantic Purification,TO
32235,Ghostly Wings,TO
12405,Gloomdrifter,TO
32210,Gravegouger,TO
36111,Grim Lavamancer,TO
32222,Grotesque Hybrid,TO
32221,Gurzigost,TO
34384,Hell-Bent Raider,TO
33627,Hydromorph Guardian,TO
29719,Hydromorph Gull,TO
31831,Hypnox,TO
29705,Hypochondria,TO
35923,Ichorid,TO
29825,Insidious Dreams,TO
29886,Insist,TO
29907,Invigorating Falls,TO
32229,Kamahl's Sledge,TO
29715,Krosan Constrictor,TO
29872,Krosan Restorer,TO
31869,Laquatus's Champion,TO
34467,Last Laugh,TO
34756,Liquify,TO
27175,"Llawan, Cephalid Empress",TO
29770,Longhorn Firebeast,TO
29912,Major Teroh,TO
32211,Mesmeric Fiend,TO
12363,Militant Monk,TO
26432,Mind Sludge,TO
34234,Morningtide,TO
29960,Mortal Combat,TO
36433,Mortiphobia,TO
35194,Mutilate,TO
30607,Mystic Familiar,TO
32243,Nantuko Blightcutter,TO
31851,Nantuko Calmer,TO
34229,Nantuko Cultivator,TO
35053,Nantuko Shade,TO
5663,Narcissism,TO
32208,Nostalgic Dreams,TO
29721,Obsessive Search,TO
32238,Organ Grinder,TO
29868,Overmaster,TO
29992,Parallel Evolution,TO
32213,Pardic Arsonist,TO
35054,Pardic Collaborator,TO
32240,Pardic Lancer,TO
32232,Pay No Heed,TO
29799,Petradon,TO
31805,Petravark,TO
36432,Pitchstone Wall,TO
29824,Plagiarize,TO
30658,Possessed Aven,TO
32231,Possessed Barbarian,TO
29787,Possessed Centaur,TO
29816,Possessed Nomad,TO
33691,Psychotic Haze,TO
34470,Putrid Imp,TO
34390,Pyromania,TO
34250,Radiate,TO
31598,Rancid Earth,TO
34247,Reborn Hero,TO
29908,Restless Dreams,TO
33698,Retraced Image,TO
35086,Sengir Vampire,TO
32244,Seton's Scout,TO
23043,Shade's Form,TO
31822,Shambling Swarm,TO
35063,Sickening Dreams,TO
34382,Skullscorch,TO
29713,Skywing Aven,TO
31833,Slithery Stalker,TO
35165,Sonic Seizure,TO
29731,Soul Scourge,TO
26361,Spirit Flare,TO
35082,Stern Judge,TO
34782,Strength of Isolation,TO
34222,Strength of Lunacy,TO
36415,Stupefying Touch,TO
31757,Tainted Field,TO
31758,Tainted Isle,TO
31759,Tainted Peak,TO
31760,Tainted Wood,TO
32236,Temporary Insanity,TO
12345,Teroh's Faithful,TO
32205,Teroh's Vanguard,TO
8875,Transcendence,TO
29827,Turbulent Dreams,TO
35922,Unhinge,TO
29698,Vengeful Dreams,TO
34253,Violent Eruption,TO
32133,Waste Away,TO
34819,Zombie Trailblazer,TO
394065,Ainok Tracker,UGIN
394066,Altar of the Brood,UGIN
394067,Arashin War Beast,UGIN
394068,Arc Lightning,UGIN
394069,Briber's Purse,UGIN
394070,Debilitating Injury,UGIN
394071,Dragonscale Boon,UGIN
394072,Fierce Invocation,UGIN
394073,Formless Nurturing,UGIN
394074,Ghostfire Blade,UGIN
394075,Grim Haruspex,UGIN
394076,Hewed Stone Retainers,UGIN
394077,Jeering Instigator,UGIN
394078,Jeskai Infiltrator,UGIN
394079,Mastery of the Unseen,UGIN
394080,Mystic of the Hidden Way,UGIN
394081,Reality Shift,UGIN
394082,Ruthless Ripper,UGIN
394083,Smite the Monstrous,UGIN
394084,Soul Summons,UGIN
394085,Sultai Emissary,UGIN
394086,"Ugin, the Spirit Dragon",UGIN
394087,Ugin's Construct,UGIN
394088,Watcher of the Roost,UGIN
394089,Wildcall,UGIN
394090,Write into Being,UGIN
457135,Ancient Tomb,UMAT
457118,Balefire Dragon,UMAT
457111,Bitterblossom,UMAT
457136,Cavern of Souls,UMAT
457137,Celestial Colonnade,UMAT
457138,Creeping Tar Pit,UMAT
457139,Dark Depths,UMAT
457112,Demonic Tutor,UMAT
457105,"Emrakul, the Aeons Torn",UMAT
457132,Engineered Explosives,UMAT
457120,Eternal Witness,UMAT
457130,Fulminator Mage,UMAT
457125,Gaddock Teeg,UMAT
457113,Goryo's Vengeance,UMAT
457140,Karakas,UMAT
457106,Karn Liberated,UMAT
457131,Kitchen Finks,UMAT
457107,"Kozilek, Butcher of Truth",UMAT
457141,Lavaclaw Reaches,UMAT
457126,"Leovold, Emissary of Trest",UMAT
457121,Life from the Loam,UMAT
457114,Liliana of the Veil,UMAT
457127,Lord of Extinction,UMAT
457128,Maelstrom Pulse,UMAT
457133,Mana Vault,UMAT
457115,"Mikaeus, the Unhallowed",UMAT
457122,Noble Hierarch,UMAT
457134,Platinum Emperion,UMAT
457142,Raging Ravine,UMAT
457116,Reanimate,UMAT
457129,"Sigarda, Host of Herons",UMAT
457109,Snapcaster Mage,UMAT
457143,Stirring Wildwood,UMAT
457123,Tarmogoyf,UMAT
457117,"Tasigur, the Golden Fang",UMAT
457110,Temporal Manipulation,UMAT
457119,Through the Breach,UMAT
457108,"Ulamog, the Infinite Gyre",UMAT
457144,"Urborg, Tomb of Yawgmoth",UMAT
457124,Vengevine,UMAT
456640,Aethersnipe,UMA
456717,Akroan Crusader,UMA
456597,All Is Dust,UMA
456605,Ancestor's Chosen,UMA
456832,Ancient Tomb,UMA
456792,Angel of Despair,UMA
456606,Angelic Renewal,UMA
456718,Anger,UMA
456679,Appetite for Brains,UMA
456680,Apprentice Necromancer,UMA
456641,Archaeomancer,UMA
456719,Arena Athlete,UMA
456598,Artisan of Kozilek,UMA
456642,Back to Basics,UMA
456720,Balefire Dragon,UMA
456752,Basking Rootwalla,UMA
456807,Beckon Apparition,UMA
456753,Become Immense,UMA
456681,Bitterblossom,UMA
456793,Blast of Genius,UMA
456682,Bloodflow Connoisseur,UMA
456754,Boar Umbra,UMA
456755,Boneyard Wurm,UMA
456756,Brawn,UMA
456721,Brazen Scourge,UMA
456683,Bridge from Below,UMA
456684,Buried Alive,UMA
456808,Canker Abomination,UMA
456822,Cathodion,UMA
456833,Cavern of Souls,UMA
456834,Celestial Colonnade,UMA
456685,Chainer's Edict,UMA
456643,Circular Logic,UMA
456722,Conflagrate,UMA
456607,Containment Priest,UMA
456608,Conviction,UMA
456794,Countersquall,UMA
456835,Creeping Tar Pit,UMA
456686,Crow of Dark Tidings,UMA
456757,Crushing Canopy,UMA
456836,Dakmor Salvage,UMA
456687,Dark Dabbling,UMA
456837,Dark Depths,UMA
456609,Dawn Charm,UMA
456610,Daybreak Coronet,UMA
456688,Death Denied,UMA
456644,Defy Gravity,UMA
456689,Demonic Tutor,UMA
456645,Deranged Assistant,UMA
456838,Desolate Lighthouse,UMA
456723,Desperate Ritual,UMA
456758,Devoted Druid,UMA
456646,Dig Through Time,UMA
456809,Dimir Guildmage,UMA
456647,Disrupting Shoal,UMA
456810,Double Cleave,UMA
456648,Dreamscape Artist,UMA
456649,Eel Umbra,UMA
456599,Eldrazi Conscription,UMA
456611,Emancipation Angel,UMA
456600,"Emrakul, the Aeons Torn",UMA
456823,Engineered Explosives,UMA
456690,Entomb,UMA
456759,Eternal Witness,UMA
456724,Faithless Looting,UMA
456612,Faith's Fetters,UMA
456760,Fauna Shaman,UMA
456761,Fecundity,UMA
456613,Fiend Hunter,UMA
456725,Fiery Temper,UMA
456726,Firewing Phoenix,UMA
456839,Flagstones of Trokair,UMA
456650,Flight of Fancy,UMA
456651,Foil,UMA
456652,Forbidden Alchemy,UMA
456653,Frantic Search,UMA
